PIP region,year,"Prosperity Gap, z=25/day","Prosperity Gap regional contribution to global, z=25/day","Inequality, z=ybar","Mean, $/day"
SAS,1995,11.5997142791748,2.57826042175293,1.360575914382935,2.932348012924194
SAS,1996,11.41315937042236,2.551860570907593,1.365530729293823,2.991132259368896
SAS,1997,11.35353469848633,2.553380966186523,1.372281789779663,3.021705865859985
SAS,1998,11.28996849060059,2.554234981536865,1.381096959114075,3.058239221572876
SAS,1999,11.16873073577881,2.542183399200439,1.385504126548767,3.101301670074463
SAS,2000,11.17576026916504,2.559059858322144,1.387587070465088,3.104010343551636
SAS,2001,11.0445032119751,2.544234991073608,1.38697624206543,3.139517068862915
SAS,2002,11.00758266448975,2.551283836364746,1.391030073165894,3.159254312515259
SAS,2003,10.8398962020874,2.526736259460449,1.399567842483521,3.227816581726074
SAS,2004,10.59553718566895,2.481822729110718,1.408478260040283,3.32328200340271
SAS,2005,10.34965038299561,2.434346199035645,1.414813160896301,3.417538642883301
SAS,2006,10.16517162322998,2.398990869522095,1.416519045829773,3.483755826950073
SAS,2007,9.932355880737305,2.350002288818359,1.4238520860672,3.58387303352356
SAS,2008,9.774534225463867,2.317576169967651,1.429824471473694,3.6570143699646
SAS,2009,9.624941825866699,2.287352800369263,1.439807415008545,3.739782094955444
SAS,2010,9.235873222351074,2.200360059738159,1.430616140365601,3.872444152832031
SAS,2011,8.63144588470459,2.061683654785156,1.42241382598877,4.11985969543457
SAS,2012,8.392111778259277,2.007936954498291,1.425651550292969,4.24699878692627
SAS,2013,8.296037673950195,1.987088322639465,1.425776600837708,4.29655933380127
SAS,2014,8.200623512268066,1.965591669082642,1.421345353126526,4.333040237426758
SAS,2015,8.06746768951416,1.934316754341125,1.416103482246399,4.388314723968506
SAS,2016,7.950377941131592,1.906981825828552,1.416725158691406,4.454898834228516
SAS,2017,7.531606197357178,1.807743072509766,1.422487854957581,4.721727848052979
SAS,2018,7.070163726806641,1.698415040969849,1.412408709526062,4.99425745010376
SAS,2019,6.940254688262939,1.668668270111084,1.420315027236938,5.116220951080322
SSA,1990,16.44211196899414,1.604732394218445,2.296630382537842,3.491994142532349
SSA,1991,17.01034736633301,1.677216529846191,2.300420045852661,3.380913019180298
SSA,1992,17.43264579772949,1.736518502235413,2.27048659324646,3.256084442138672
SSA,1993,17.8366527557373,1.795707702636719,2.220713376998901,3.11257004737854
SSA,1994,18.18478393554688,1.850353240966797,2.244649410247803,3.085889577865601
SSA,1995,17.95429801940918,1.847644329071045,2.256198883056641,3.141586065292358
SSA,1996,17.63105201721191,1.836001038551331,2.275662183761597,3.226781606674194
SSA,1997,17.51248168945313,1.844689846038818,2.267118453979492,3.236432313919067
